"","date","doy","r.av","g.av","b.av","r.sd","g.sd","b.sd","bri.av","bri.sd","gi.av","gi.sd","gei.av","gei.sd","ri.av","ri.sd","bi.av","bi.sd"
"1",2021-03-24 08:00:00,83,121.074978282359,115.314501392925,117.678621710794,48.0509815748266,48.4890930036474,45.2925314488287,354.068101386078,140.204161490757,0.320839692620405,0.0221633979611714,-8.12459720730398,13.7679406202886,0.341687214742352,0.0304915802119825,0.337473092637243,0.0333822699873369
"2",2021-03-24 09:00:00,83,119.403284819904,116.326201103213,122.204496728446,48.3610199516529,49.6840867049708,48.1025564211196,357.933982651563,144.627808817986,0.320874762390996,0.0204443252289429,-8.95537934192339,13.9032200644264,0.333463416856465,0.0288078600381657,0.34566182075254,0.0308927771382783
"3",2021-03-25 08:00:00,84,121.017960381888,116.030507401115,118.136421018397,48.8222943187314,48.3379796529485,45.3476469173568,355.1848888014,140.993807466571,0.323255058454155,0.0195408783695436,-7.09336659805461,13.5621988427784,0.338924314520157,0.0299511235983959,0.337820627025688,0.0318369073626519
"4",2021-03-25 09:00:00,84,116.840919886512,114.68258009851,122.281901395492,47.6362343152332,48.3868469539274,46.0862510021625,353.805401380514,140.587103693218,0.31986871572799,0.0205474451906296,-9.75766108498337,14.1885117824479,0.328073885002647,0.0288445345286441,0.352057399269363,0.0332718202718769
"5",2021-03-26 08:00:00,85,119.824102087889,116.189497648504,117.675095536222,49.33211763913,49.0552842391278,46.0709399125162,353.688695272615,142.847956199914,0.325131771710562,0.0198545402523809,-5.12020232710404,13.9621092244457,0.336857624706041,0.0312237588022476,0.338010603583397,0.0339215376812311
"6",2021-03-26 09:00:00,85,118.295548204604,114.598058892251,120.12984367578,45.8012717855135,46.732467291403,45.3049467359466,353.023450772634,136.326605114738,0.321049873954228,0.0190929767291298,-9.22927409588285,13.6854136831731,0.335211275523529,0.027167130502979,0.343738850522242,0.0283945533186346
"7",2021-03-27 08:00:00,86,123.379953868736,121.298697797425,125.508128602668,41.2890788122922,42.3965259131879,41.1375459167646,370.186780268828,123.658459318176,0.326170026786413,0.0123623773840601,-6.29068687655394,11.5297277046132,0.333325523776634,0.0205602497194685,0.340504449436954,0.0195171648224666
"8",2021-03-27 09:00:00,86,133.427463080011,130.054702778574,135.116569169081,48.6775899752997,49.7420966583204,47.7633325977309,398.598735027666,145.130184953029,0.323684093237129,0.014229016455985,-8.43462669194329,11.9431448637984,0.334566057180595,0.0201757451569365,0.341749849582276,0.0218431704189918
"9",2021-03-28 08:00:00,87,124.004424835566,119.393031525884,121.461034487186,49.9960887474284,49.7190129453142,46.5892604545493,364.858490848636,144.721268958198,0.323662498266274,0.0199646537312568,-6.6793962709848,14.0232383566457,0.338267163264846,0.0291792399306024,0.33807033846888,0.032607296599414
"10",2021-03-28 09:00:00,87,117.037097581746,115.018692148698,123.971687899316,49.2356066776254,49.9292156588951,47.3164930702106,356.02747762976,145.056227021214,0.318030711518639,0.0218388916698524,-10.9714011836649,14.2021899385431,0.326097959014867,0.0288524966834168,0.355871329466494,0.0350391731528557
"11",2021-03-29 08:00:00,88,118.212948421138,114.450246275906,114.035544182026,50.3428719431106,49.9200632746129,47.4142779882456,346.69873887907,146.125972589676,0.327515080949775,0.0221166875099802,-3.34800005135206,14.4070670030201,0.339587475976814,0.0318774196767468,0.332897443073411,0.0335127892754444
"12",2021-03-29 09:00:00,88,119.968773670089,116.217707045074,123.320214309251,49.7206484675706,50.3104980106663,47.811562702847,359.506695024414,146.368097794922,0.318627548302228,0.0219048205725489,-10.8535738891908,15.2652431293907,0.331976015307697,0.0295422491827078,0.349396436390075,0.0328737720617228
"13",2021-03-30 08:00:00,89,117.31626448021,112.57755230421,111.81677586111,50.7317544552333,50.5216342835027,47.8608011497575,341.71059264553,147.558343283262,0.326080842490129,0.0229378105152924,-3.97793573290083,14.9064488634708,0.342818621064245,0.033308979515301,0.331100536445626,0.0348786846243986
"14",2021-03-30 09:00:00,89,121.090323988685,116.660494434721,122.667474035116,50.2745143292877,51.1951248031025,49.2469577428595,360.418292458523,149.278185941699,0.319204807122331,0.0227302566171134,-10.43680915436,15.4202064720653,0.335705162059045,0.0292722578410586,0.345090030818624,0.0309475761339244
"15",2021-03-31 08:00:00,90,117.757156123091,114.49493968273,116.269598298535,50.6623203990398,50.4098383951729,47.59189148016,348.521694104356,147.068921425394,0.324984471836227,0.0234488901522986,-5.03687505616631,15.3175392304994,0.335435284954551,0.03381764461199,0.339580243209221,0.0364634856294473
"16",2021-03-31 09:00:00,90,116.214108121756,113.808020335415,119.296207222667,50.7173786077947,51.1753701497466,49.2008603835398,349.318335679837,149.621910752961,0.32187479952715,0.0236662169761318,-7.89427467359349,15.6553366848348,0.330259149948722,0.0321281542592171,0.347866050524128,0.0351039953009088
"17",2021-04-01 08:00:00,91,119.76590309011,113.998951562172,117.320710712467,50.1178135261018,50.0659741368822,46.6997907718261,351.085565364749,145.38452997062,0.319615662425636,0.0239172553353975,-9.08871067823229,15.0755910899677,0.339474043757152,0.0316273435251807,0.340910293817212,0.0360998686089859
"18",2021-04-01 09:00:00,91,118.280831560974,115.364466944253,121.295064639402,50.4290575652801,50.8002531601467,48.9281593858649,354.940363144629,148.727171656454,0.321040383587208,0.0221447522094281,-8.8469623118696,15.3620715783891,0.331245605291263,0.0309990079633151,0.347714011121529,0.0338324889094025
