,date,doy,r.av,g.av,b.av,r.sd,g.sd,b.sd,bri.av,bri.sd,gi.av,gi.sd,gei.av,gei.sd,ri.av,ri.sd,bi.av,bi.sd
40,12/04/2021 09:00,102,136.5289433,131.4979652,131.5804366,38.45718666,39.13485238,37.95474861,399.6073451,114.3800051,0.327911427,0.010803585,-5.113449532,10.3610488,0.342130942,0.017408101,0.329957632,0.017612267
41,13/04/2021 08:00,103,123.2080357,120.043324,123.4287084,48.15184594,47.43659435,44.09495627,366.6800681,138.1897629,0.324264619,0.018158751,-6.550096071,13.17042027,0.332677382,0.03007476,0.343057999,0.034455658
42,13/04/2021 09:00,103,119.0868534,115.7733106,121.2053911,48.05707859,48.56886404,46.88230409,356.0655552,142.1238388,0.321532225,0.020198466,-8.745623307,13.75589819,0.333245731,0.027240567,0.345222044,0.030497503
43,14/04/2021 08:00,104,124.3610349,118.9436925,121.4330733,47.04121487,46.61840074,42.98758616,364.7378007,135.1891427,0.322202571,0.019575161,-7.906723268,13.19980397,0.338866192,0.028156194,0.338931238,0.033329938
44,14/04/2021 09:00,104,117.9994651,112.4330819,115.015213,47.25649475,48.36824538,46.27440051,345.44776,140.4585851,0.32075005,0.021974984,-8.148514428,13.62233375,0.342960881,0.02743723,0.336289069,0.030800626
45,15/04/2021 08:00,105,125.7368806,120.0374399,119.9754922,42.52261747,42.65426006,40.66437361,365.7498128,124.4223348,0.325963734,0.014917329,-5.637492993,11.50248114,0.343875719,0.023366461,0.330160547,0.02496471
46,15/04/2021 09:00,105,126.313393,120.4702308,120.4334542,44.45226067,45.10571207,44.29235447,367.217078,132.4018474,0.326058081,0.016062249,-5.806385628,12.524658,0.345436456,0.024876016,0.328505463,0.024406856
47,16/04/2021 08:00,106,133.8421994,127.7570791,128.8204005,41.8061199,43.17564583,41.29214328,390.419679,124.588343,0.324339073,0.016453931,-7.148441679,12.04419335,0.343923426,0.023883106,0.331737501,0.02675884
48,16/04/2021 09:00,106,134.2858726,127.3449318,129.0120335,41.67646114,44.20429531,43.14304012,390.6428379,127.2610267,0.322618464,0.018827552,-8.608042588,14.04107055,0.346519873,0.025269161,0.330861663,0.026395111
49,17/04/2021 08:00,107,135.7153983,127.7007331,126.9988959,40.52242619,42.38586979,40.10101225,390.4150273,121.1203403,0.323605972,0.019115155,-7.312828172,13.44947333,0.349966612,0.025768327,0.326427416,0.027532198
50,17/04/2021 09:00,107,136.1724744,127.607221,128.9140581,41.69519275,44.55140739,43.61963734,392.6937535,128.0302208,0.321248097,0.019225977,-9.872090585,14.05790204,0.350597527,0.027063619,0.328154375,0.025968676
51,18/04/2021 08:00,108,141.278555,131.2423346,126.5642778,38.55926232,40.93903437,39.97965573,399.0851674,117.6083658,0.326476256,0.015587442,-5.358163479,12.84088779,0.357354619,0.02458496,0.316169125,0.024895446
52,18/04/2021 09:00,108,139.5170425,131.9230618,129.02779,36.42443407,39.23310478,39.70189636,400.4678943,113.710561,0.327795012,0.012887658,-4.698708924,11.57114199,0.351351513,0.022314591,0.320853474,0.02261339
53,19/04/2021 08:00,109,137.0943936,129.213064,125.7442154,40.84751088,42.2011927,41.28397635,392.051673,122.1909782,0.327378714,0.016137841,-4.412481117,13.50075637,0.351936538,0.025479372,0.320684748,0.028287508
54,19/04/2021 09:00,109,134.8339788,126.4522105,124.0610405,40.98122493,43.6624578,43.58732245,385.3472298,126.1297481,0.325385222,0.01814969,-5.990598294,14.65765535,0.354103594,0.02815181,0.320511184,0.029043168
55,20/04/2021 08:00,110,136.2936867,127.233746,121.8883392,42.22102761,43.91503179,42.35710413,385.4157719,126.0385931,0.327132563,0.020219772,-3.714533916,16.08068377,0.356805903,0.028339084,0.316061534,0.032859002
56,20/04/2021 09:00,110,132.4981706,124.7074816,122.6156213,42.29120052,44.49551888,43.30180041,379.8212734,127.4602195,0.32487703,0.022086954,-5.698828745,17.434034,0.352147858,0.029139778,0.322975112,0.034325322
57,21/04/2021 08:00,111,144.8477839,135.7149704,124.9926652,35.47886367,37.79869252,38.54497763,405.5554196,108.8357063,0.333513154,0.016162671,1.589491657,16.84283976,0.360132983,0.023891001,0.306353863,0.031195344
58,21/04/2021 09:00,111,143.4208643,134.4531947,122.8944929,38.15789087,40.77842461,40.94689813,400.768552,116.5906016,0.333892582,0.019433102,2.591032219,19.20196847,0.361515627,0.026838376,0.304591791,0.035215879
59,22/04/2021 08:00,112,136.2792953,128.1066283,112.6286348,41.44961663,43.15194844,42.91295645,377.0145583,123.3114268,0.338140425,0.02467454,7.305326492,21.97078667,0.365783061,0.032923658,0.296076513,0.045702863
60,22/04/2021 09:00,112,135.4816309,128.4149118,116.8358831,42.20297355,44.25302124,44.0612653,380.7324258,126.372534,0.335346094,0.024951957,4.512309516,22.76855034,0.359764805,0.032744796,0.304889101,0.04550929
61,23/04/2021 08:00,113,135.3122505,126.8926571,108.1683363,42.60204863,44.17346701,43.84119542,370.3732439,125.4752373,0.340921709,0.029326007,10.30472738,25.64003842,0.370041944,0.036300781,0.289036347,0.053842339
62,23/04/2021 09:00,113,137.3974649,128.9103222,109.6872061,42.54904371,45.03677653,46.81370252,375.9949932,129.5620927,0.342314228,0.028084385,10.7359734,25.36914287,0.372480432,0.039801366,0.28520534,0.055593495
63,24/04/2021 08:00,114,137.7882498,129.2436227,100.6647738,42.01111814,43.50708626,45.14608557,367.6966463,124.3420541,0.351870826,0.031859396,20.03422187,28.45295637,0.380934237,0.040651075,0.267194936,0.063245827
64,24/04/2021 09:00,114,135.515442,128.2100256,101.3096657,42.90964022,44.54835205,47.40437539,365.0351334,129.4054745,0.352590657,0.031689207,19.59494353,26.79957993,0.378984797,0.042704888,0.268424546,0.064751728
65,25/04/2021 08:00,115,137.5414989,128.5519062,87.93347341,41.4488863,43.04554867,45.98217813,354.0268785,122.9831214,0.365451594,0.037259994,31.62884017,31.97517259,0.397566386,0.046493622,0.23698202,0.074567565
66,25/04/2021 09:00,115,140.5137559,131.8645504,95.25902833,42.38798265,44.59296556,48.60893292,367.6373347,129.0678446,0.361079203,0.036147561,27.95631652,30.89536239,0.392034535,0.045577772,0.246886261,0.072040938
67,26/04/2021 08:00,116,149.1481336,148.4123656,96.79298702,30.86940389,33.74089653,38.20828053,394.3534862,95.2630153,0.378359394,0.030626148,50.88361056,31.60762823,0.382306618,0.029455629,0.239333988,0.05597181
68,26/04/2021 09:00,116,155.3567342,154.1493917,100.9142806,32.28183696,35.06698344,42.81305678,410.4204065,102.3339539,0.378209543,0.031087415,52.02776862,32.57170314,0.383336072,0.031649671,0.238454385,0.058877351
69,27/04/2021 08:00,117,145.8820529,142.8653934,91.00062906,30.73307958,33.2812897,38.74507041,379.7480754,96.34334524,0.378824918,0.030114623,48.8481049,28.80268385,0.389386167,0.031849438,0.231788914,0.057365608
70,27/04/2021 09:00,117,151.3951027,147.1232449,100.3308527,31.91215482,34.51052391,38.76849441,398.8492004,99.14425905,0.370654559,0.027764839,42.5205344,28.06701184,0.384060375,0.029267003,0.245285066,0.052323927
71,28/04/2021 08:00,118,154.9280814,153.3201672,80.81707969,30.33984851,33.33184682,38.71548733,389.0653284,93.57967085,0.397160446,0.035280085,70.89517333,34.45918281,0.403671602,0.0344005,0.199167952,0.065028424
72,28/04/2021 09:00,118,159.1852226,154.4320334,88.35292557,32.23042134,34.77999475,40.65277805,401.9701816,99.50068612,0.386981397,0.032967323,61.32591867,32.78893205,0.401568155,0.034612421,0.211450448,0.062789666
73,29/04/2021 08:00,119,124.8367689,124.2684985,82.94784771,35.07746573,36.9033237,45.20847537,332.0531151,113.0174531,0.379357215,0.033290344,40.75238038,26.33772326,0.383352744,0.033249573,0.237290041,0.060836429
74,29/04/2021 09:00,119,142.1740792,141.3345287,76.58929481,31.04661144,33.58382607,37.45100594,360.0979027,95.8275343,0.396210793,0.033996684,63.90568339,29.31818046,0.401009255,0.034111035,0.202779952,0.061864166
75,30/04/2021 08:00,120,141.7140375,137.132437,68.07715219,43.4006982,44.61035957,49.67753703,346.9236267,129.5642821,0.404276977,0.045779584,64.47368421,36.00016157,0.421253509,0.049760601,0.174469514,0.088651658
76,30/04/2021 09:00,120,144.2897326,140.2707238,72.26999628,40.94060202,42.80687256,49.192015,356.8304526,125.6406163,0.400947415,0.042869911,63.98171867,33.85594836,0.416300807,0.048144405,0.182751777,0.084496171
77,01/05/2021 08:00,121,136.7689115,134.1512361,83.90772035,32.45346984,34.30485348,42.24415744,354.8278679,104.1545295,0.382459158,0.03136863,47.62584036,26.64786232,0.392337404,0.033635142,0.225203438,0.060128026
78,01/05/2021 09:00,121,147.9748332,145.0803831,86.54107523,30.85790818,33.17184207,38.74334831,379.5962915,97.42221064,0.385562934,0.029936683,55.64485773,26.72305974,0.395664352,0.032159643,0.218772714,0.057276226
79,02/05/2021 08:00,122,143.1852782,137.8455245,66.93612232,36.86574156,38.30753353,42.31733221,347.966925,109.6736665,0.402047401,0.040128282,65.56964837,32.83303405,0.420650119,0.043020494,0.17730248,0.077535904
80,02/05/2021 09:00,122,147.2885986,139.1999007,70.87755102,39.68827508,42.06494755,46.89612394,357.3660503,121.2882147,0.395367159,0.039526174,60.23365186,33.3803053,0.423875922,0.047257487,0.180756919,0.079764616
81,03/05/2021 08:00,123,142.4407034,135.7491238,61.64408745,43.34042003,44.04023553,47.39760648,339.8339146,126.5534134,0.408029669,0.043958551,67.41345681,34.90407467,0.431557093,0.048360195,0.160413238,0.086272263
82,03/05/2021 09:00,123,135.3089083,131.1506241,66.78907143,46.30552974,47.04746379,50.060967,333.2486039,136.1606087,0.403072472,0.045601204,60.20326856,33.91149197,0.41894205,0.049204841,0.177985478,0.087272843
