"","date","doy","r.av","g.av","b.av","r.sd","g.sd","b.sd","bri.av","bri.sd","gi.av","gi.sd","gei.av","gei.sd","ri.av","ri.sd","bi.av","bi.sd"
"1",2021-03-24 08:00:00,83,142.713110363521,132.09020602877,133.107904565366,46.6695234083016,48.6868283577709,48.9814615593768,407.911220957658,140.845577175424,0.31892224546802,0.0233295507269573,-11.6406028713469,14.5687084495857,0.356202953622995,0.040314404917634,0.324874800908985,0.0373461703357526
"2",2021-03-24 09:00:00,83,142.010782052512,134.617739679532,139.269049900949,47.5181987106907,50.635475426265,51.8132674795399,415.897571632993,147.300524633659,0.319514248911263,0.0204798489129015,-12.044352594396,14.7534340794878,0.346834678329056,0.0345180381678129,0.333651072759681,0.0322573762278736
"3",2021-03-25 08:00:00,84,142.211910172577,132.213881015421,133.263894017608,46.5551475713716,47.1503174539313,46.856575474532,407.689685205606,137.086299031385,0.320608225713859,0.0196942585851717,-11.048042159342,14.1217868500948,0.353099289116712,0.0374629670081189,0.326292485169429,0.0362392860776496
"4",2021-03-25 09:00:00,84,138.451040330547,132.317734671073,138.424976252264,46.5070141181981,48.228994160931,48.3694131785381,409.193751253884,140.13623822266,0.319447220856681,0.0195469975293848,-12.2405472406644,14.5908606121511,0.341396735956577,0.0324898371045783,0.339156043186742,0.0324459376937865
"5",2021-03-26 08:00:00,85,141.285367008289,132.675692645856,133.423000599035,47.2787224463257,48.0031650512389,47.9530565536645,407.38406025318,139.610224087114,0.32195332669798,0.0205003547085347,-9.35698231561165,14.6139657373542,0.351365980546364,0.0391697285744296,0.326680692755656,0.0380425031297226
"6",2021-03-26 09:00:00,85,140.135729244393,132.959760001426,137.403050519507,44.4343429032177,46.4854359706775,47.44074323006,410.498539765328,135.562429934733,0.320787396416742,0.0175343303006855,-11.6192597610484,14.2105935284701,0.34536898042689,0.0316588105395744,0.333843623156368,0.0304255593096806
"7",2021-03-27 08:00:00,86,137.02250213001,138.781107978701,147.050842086111,41.2737357244317,44.5175026361686,46.1180099183743,422.854452194824,130.447059939295,0.32703497440797,0.0105666657554736,-6.51112825871719,10.8967506153355,0.324794935433882,0.0185845284402374,0.348170090158148,0.0197639346245957
"8",2021-03-27 09:00:00,86,144.780173915208,141.712938604496,147.854719312647,42.6181832456231,45.2126736397504,47.3014018602308,434.347831832353,132.645673757357,0.324548115418249,0.0132470765562377,-9.20901601886349,12.1207873036303,0.335347507831151,0.0240422112240205,0.3401043767506,0.0260771481988036
"9",2021-03-28 08:00:00,87,145.766606933009,136.20727183002,137.359691693965,48.0372430623649,48.9367026627265,48.519396206668,419.333570456995,141.891514613743,0.32084379971381,0.0207572174493315,-10.7117549669343,15.0763194014031,0.352178645171429,0.0384783678717467,0.326977555114761,0.0373109638188117
"10",2021-03-28 09:00:00,87,139.571054048632,133.644754516173,139.891411511137,47.830111902642,49.7577219245349,49.7737759465205,413.107220075942,144.226707456042,0.319159166863821,0.021128769508796,-12.172956527423,15.4351418708666,0.341073311191686,0.0342130693546263,0.339767521944493,0.0346382534094786
"11",2021-03-29 08:00:00,88,139.906825115074,130.637328980218,129.723777532732,48.1144068953931,48.6892601927527,48.784753668498,400.267931628024,141.966005333517,0.322823034003187,0.0212366709721985,-8.35594468736881,15.3440101915271,0.355117818370433,0.0423200228884767,0.32205914762638,0.0407834998401414
"12",2021-03-29 09:00:00,88,142.044429277585,134.559740590109,139.155254029333,47.4647874243107,49.3949379217058,49.6948235690646,415.759423897029,143.530917313338,0.319760316479446,0.0201532787765593,-12.0802021266993,15.7193882844754,0.345528473523806,0.0339608016470975,0.334711209996748,0.0331400502971484
"13",2021-03-30 08:00:00,89,139.08671963183,129.380058296202,127.883091809585,48.2551265342392,49.1251922270451,49.1974350492926,396.349869737616,143.151138799221,0.322617470192241,0.0231097675935883,-8.20969484901197,16.1917707130875,0.357352677947133,0.0438305510933341,0.320029851860626,0.0416662850287559
"14",2021-03-30 09:00:00,89,142.739399680986,134.775321934986,138.439788275168,47.8333430984959,50.0403760803249,50.4619784377866,415.954509891142,145.50705708104,0.32007941028094,0.0206955984697874,-11.628544086184,16.2416007353325,0.347828154461318,0.0343670577313905,0.332092435257742,0.0329571486613512
"15",2021-03-31 08:00:00,90,139.772206503583,131.162991674356,131.563829416973,48.321376141245,49.0256219868023,48.6580262975416,402.499027594912,142.689753169168,0.322079296548606,0.022118464147687,-9.01005257184385,16.1791256514371,0.351753349567442,0.0391445963610676,0.326167353883952,0.0385233476110819
"16",2021-03-31 09:00:00,90,138.550430515268,131.916744693934,135.331770524283,48.0900453925727,49.9892223179781,50.3516123313497,405.798945733487,145.5376411022,0.321196322271977,0.0214651739615808,-10.0487116516851,16.4140423612157,0.345604380403035,0.0353287194144498,0.333199297324988,0.0349721039052385
"17",2021-04-01 08:00:00,91,141.681374275931,131.030034909243,131.641009490323,47.7240228578134,48.8043078223248,48.1374140625362,404.352418675497,141.373869047491,0.319475890474297,0.0234450209300079,-11.2623139477665,16.1809100975395,0.355301611084894,0.0390286980661609,0.32522249844081,0.0378517432633766
"18",2021-04-01 09:00:00,91,140.8044394756,133.10393401737,137.123465876405,48.0675866086481,50.0093212897983,50.5789103386879,411.031839369376,145.869681618894,0.320035648075074,0.0208751526200828,-11.7200373172656,16.3653034263375,0.346766247346097,0.033984789922025,0.333198104578829,0.0335875804842595
