"","rcc","gcc","bcc","brt","max.filtered","date"
"96",0.362519715863075,0.354143384471006,0.283336899665919,405.129202401457,0.365458066267268,2021-06-27
"97",0.386172432241794,0.363552668968979,0.250274898789227,385.710965356459,0.36601661944908,2021-06-28
"98",0.365067287650847,0.359160505900233,0.27577220644892,397.099816611163,0.36601661944908,2021-06-29
"99",0.377894469187522,0.357576540165626,0.264528990646853,396.961407982578,0.363801092638013,2021-06-30
"100",0.348990764985627,0.353209438592446,0.297799796421927,421.673467277076,0.365693972529278,2021-07-01
"101",0.383993877591017,0.365693972529278,0.250312149879705,375.524483159551,0.365693972529278,2021-07-02
"102",0.370458519844007,0.356922092848511,0.272619387307482,394.1588840304,0.364627708811447,2021-07-03
"103",0.357764047866094,0.351438384061939,0.290797568071968,419.531954818605,0.357584342206045,2021-07-04
"104",0.350946370938658,0.347896302545774,0.301157326515568,416.644212074575,0.356483843019828,2021-07-05
"105",0.366553140396382,0.355830505172372,0.277616354431246,395.298739735842,0.356042519731943,2021-07-06
"106",0.334436402135584,0.342885202113637,0.322678395750779,429.536124007186,0.356768607139008,2021-07-07
"107",0.348958525439528,0.348205399996034,0.302836074564439,424.514947845528,0.361863756713651,2021-07-08
"108",0.374470889037625,0.361113662672828,0.264415448289547,407.558074216311,0.366171988471136,2021-07-09
"109",0.389240131523595,0.366171988471136,0.244587880005269,376.179010396373,0.366171988471136,2021-07-10
"110",0.356662594466022,0.352927830370617,0.29040957516336,414.131837218851,0.36553578835022,2021-07-11
"111",0.374831145741374,0.357358562180315,0.267810292078311,388.935401345946,0.35952434637224,2021-07-12
"112",0.341901752657568,0.34583544646927,0.312262800873162,442.664558727863,0.355439849209393,2021-07-13
"113",0.345802041209484,0.34588797133287,0.308309987457647,434.648705256703,0.353691743587352,2021-07-14
"114",0.344679211417058,0.348194372611234,0.307126415971708,420.208264042574,0.356440757432253,2021-07-15
"115",0.344223840592309,0.343291968906595,0.312484190501097,426.210165842252,0.361269764715269,2021-07-16
"116",0.380641977464044,0.361142512576306,0.25821550995965,383.895278069938,0.363157362912513,2021-07-17
"117",0.381358889876961,0.362436371676437,0.256204738446602,380.08247008153,0.363439071218559,2021-07-18
"118",0.381835795773016,0.360647219033531,0.257516985193453,381.560491576026,0.365302721081752,2021-07-19
"119",0.390345714103223,0.364723411209066,0.244930874687711,376.725873728537,0.365443053136447,2021-07-20
"120",0.382690351059724,0.364352657418594,0.252956991521682,372.44806468326,0.367647018177494,2021-07-21
"121",0.386867490247381,0.365953372899231,0.247179136853388,374.614902543024,0.367082454526525,2021-07-22
"122",0.388877196889349,0.364105400518016,0.247017402592634,377.507208785686,0.367082454526525,2021-07-23
"123",0.372097557491789,0.35752057373472,0.270381868773491,392.370451109374,0.363442456249469,2021-07-24
"124",0.376215678289134,0.35772681435424,0.266057507356626,393.652936272874,0.359346220805686,2021-07-25
"125",0.367467909007097,0.354423767024118,0.278108323968785,401.200030786461,0.358541459398349,2021-07-26
"126",0.36073051070935,0.351967065035632,0.287302424255019,403.982647952573,0.359476161715475,2021-07-27
"127",0.35834198171188,0.351166832163211,0.290491186124909,423.014072072577,0.362392981499104,2021-07-28
"128",0.383393238032888,0.362392981499104,0.254213780468008,356.028002663255,0.362392981499104,2021-07-29
"129",0.374367445712621,0.35717996049615,0.268452593791228,383.924744363432,0.362365443739689,2021-07-30
"130",0.358236022755878,0.355274825731891,0.286489151512231,396.423825579984,0.358954477775873,2021-07-31
"131",0.350703666942977,0.346456422083483,0.302839910973539,421.783921063287,0.360147670864947,2021-08-01
"132",0.373576416448001,0.358245363641503,0.268178219910497,404.008211892346,0.360024913716847,2021-08-02
"133",0.368925314855059,0.355407113823498,0.275667571321443,379.431763138929,0.360024913716847,2021-08-03
"134",0.338996453418676,0.344384213258706,0.316619333322618,443.625585699689,0.362208023464853,2021-08-04
"135",0.360172893207304,0.353570780787695,0.286256326005001,417.777523251843,0.362831644621039,2021-08-05
"136",0.37549947127599,0.362021641141545,0.262478887582465,384.856084612966,0.362831644621039,2021-08-06
"137",0.367515074755981,0.354587403846312,0.277897521397707,397.100458938982,0.361346805670723,2021-08-07
"138",0.360727392521381,0.355712256108498,0.28356035137012,406.205743825518,0.360186426248929,2021-08-08
"139",0.378007602958465,0.359464591788555,0.26252780525298,378.868819115676,0.361906134778367,2021-08-09
"140",0.382689181294853,0.361770911749791,0.255539906955356,375.440594863472,0.362135204052849,2021-08-10
"141",0.380063559179299,0.361017939413406,0.258918501407295,378.710437346015,0.364154843915946,2021-08-11
"142",0.382460568789647,0.363425080537725,0.254114350672627,373.996960544377,0.363425080537725,2021-08-12
"143",0.370559071911131,0.355032707103171,0.274408220985698,395.933892158536,0.365849274798087,2021-08-13
"144",0.380464813975735,0.362730470413916,0.25680471561035,384.228806082363,0.365330346278931,2021-08-14
"145",0.383568203696162,0.361875384281833,0.254556412022005,382.261495616466,0.365330346278931,2021-08-15
"146",0.348840408021303,0.348738174371859,0.302421417606838,426.242701727013,0.363971309530965,2021-08-16
"147",0.375487834117401,0.362684796926393,0.261827368956205,374.601995007953,0.362909701863514,2021-08-17
"148",0.377430867611667,0.359935345603199,0.262633786785134,386.182286551212,0.362909701863514,2021-08-18
"149",0.375729369643628,0.359195301201653,0.265075329154719,387.938405431094,0.3618480356242,2021-08-19
"150",0.379672815852572,0.360269160512012,0.260058023635416,385.907874061869,0.360861911780599,2021-08-20
"151",0.377392306011403,0.358933427123201,0.263674266865396,382.708597939854,0.360861911780599,2021-08-21
"152",0.377753524555221,0.357024348646218,0.26522212679856,394.624783921771,0.360619588870527,2021-08-22
"153",0.377037204227281,0.35947209503468,0.263490700738039,382.791645409011,0.359659848535709,2021-08-23
"154",0.368100454250727,0.354883370950525,0.277016174798748,387.562072919204,0.361539571168506,2021-08-24
"155",0.380271426651304,0.36034937669345,0.259379196655245,382.690665392198,0.36034937669345,2021-08-25
"156",0.358562072220388,0.351219079299992,0.290218848479619,412.19589145056,0.36113359772391,2021-08-26
"157",0.375110609234608,0.357683242205942,0.26720614855945,380.304857271646,0.360164350103585,2021-08-27
"158",0.375443192247382,0.357357928217295,0.267198879535324,381.049704996094,0.361290973031552,2021-08-28
"159",0.377617992569513,0.358655627216963,0.263726380213524,373.578054572964,0.361245646377775,2021-08-29
"160",0.354628997574589,0.347906855179449,0.297464147245962,419.0949586887,0.358958390384852,2021-08-30
"161",0.360763450378536,0.351579787820751,0.287656761800713,398.755900290349,0.356662316083115,2021-08-31
"162",0.375158574203551,0.356662316083115,0.268179109713334,377.510994841287,0.357860262212895,2021-09-01
"163",0.371759386274099,0.357051970705224,0.271188643020678,380.209639105144,0.357860262212895,2021-09-02
"164",0.354113283739974,0.34830691904983,0.297579797210196,409.875027624341,0.356766889252603,2021-09-03
"165",0.368693433946762,0.352357889950408,0.27894867610283,405.044420222743,0.357815568140757,2021-09-04
"166",0.375668748488672,0.357654459179063,0.266676792332266,376.037417434701,0.360788012547571,2021-09-05
"167",0.379059438462821,0.357873456832562,0.263067104704617,377.038102631535,0.361316832225634,2021-09-06
"168",0.376267910871021,0.357264934625781,0.266467154503199,378.097043424473,0.361213611955745,2021-09-07
"169",0.370551001266874,0.355597811957942,0.273851186775184,382.030823529345,0.359969045042567,2021-09-08
"170",0.377142767986629,0.354938761409975,0.267918470603397,391.887263261877,0.359238133210431,2021-09-09
"171",0.355799241586541,0.353965978601437,0.290234779812022,406.662348214682,0.360280607969536,2021-09-10
"172",0.363726003518954,0.359923054462055,0.276350942018992,394.796133214828,0.362684606205271,2021-09-11
"173",0.378476420170117,0.358658071177779,0.262865508652104,374.372368330579,0.362206474886715,2021-09-12
"174",0.384304162991239,0.358733489710874,0.256962347297887,372.244621777856,0.361728343568159,2021-09-13
"175",0.376522562597852,0.355134081184372,0.268343356217776,384.960242596182,0.35963126701741,2021-09-14
"176",0.344116022959764,0.344938311807475,0.310945665232761,423.293996130753,0.356322453752178,2021-09-15
"177",0.339924190272818,0.352955527800779,0.307120281926403,410.461438967114,0.357600123561759,2021-09-16
"178",0.363305955874568,0.353785193630456,0.282908850494975,410.393586229397,0.360106992034821,2021-09-17
"179",0.382445480597043,0.359592064192395,0.257962455210562,355.18001180525,0.360106992034821,2021-09-18
"180",0.343171617422701,0.341108665996056,0.315719716581243,341.170605947163,0.358597678540121,2021-09-19
"181",0.345135079150705,0.350968361281769,0.303896559567526,423.276979536907,0.355250473709737,2021-09-20
"182",0.361432651708666,0.355250473709737,0.283316874581597,408.534596427129,0.356511473211783,2021-09-21
"183",0.353622781311678,0.345467307605222,0.3009099110831,423.900338028552,0.358980373839045,2021-09-22
"184",0.374558630727283,0.358933921642984,0.266507447629732,408.540754285275,0.359555741738013,2021-09-23
"185",0.368721883920017,0.357579957660116,0.273698158419868,408.627259147583,0.359555741738013,2021-09-24
"186",0.375365627108411,0.356169673286704,0.268464699604885,409.398615486439,0.35804633643127,2021-09-25
"187",0.343411652381268,0.341933311916419,0.314655035702312,436.070077823533,0.357123012154714,2021-09-26
"188",0.377407933654549,0.355667222633697,0.266924843711754,397.482163518553,0.357208187579358,2021-09-27
"189",0.365366950501197,0.351733436930708,0.282899612568095,407.363505197055,0.357794660794715,2021-09-28
"190",0.359071828676662,0.352075784065102,0.288852387258236,395.854435499959,0.357927096543148,2021-09-29
"191",0.357793930333557,0.347188475563721,0.295017594102722,410.015183412889,0.358059532291581,2021-09-30
"192",0.374112323535386,0.357311962450378,0.268575714014236,374.675058099541,0.359991903471463,2021-10-01
"193",0.355881476251606,0.349334164478174,0.29478435927022,414.592212525053,0.359752203318468,2021-10-02
"194",0.359068520172546,0.348683332047449,0.292248147780006,412.31819802429,0.355825773477982,2021-10-03
"195",0.33993643130071,0.341538916171807,0.318524652527482,436.81060808637,0.350139292284062,2021-10-04
"196",0.340886496916291,0.343343952824744,0.315769550258965,431.269931616139,0.353050706160159,2021-10-05
"197",0.359782564044366,0.349813921086433,0.290403514869201,428.129417878389,0.358741742742748,2021-10-06
"198",0.371428235267535,0.358348641056736,0.270223123675729,380.719808965482,0.359428161734757,2021-10-07
"199",0.380356072069979,0.357518054126801,0.262125873803219,368.86224459334,0.359721479040752,2021-10-08
"200",0.384380347199665,0.35870973678713,0.256909916013204,366.846168146709,0.359080408447544,2021-10-09
"201",0.340219153808257,0.348446800599594,0.311334045592149,412.13493156945,0.360239111703905,2021-10-10
